Classe;Nom;MS % brut;PB % brut;CB % brut;MGR % brut;MM % brut;NDF % brut;ADF % brut;Lignine % brut;Amidon % brut;Sucres % brut;EB (kcal) kcal/kg brut;ED porc croissance (kcal) kcal/kg brut;EM porc croissance (kcal) kcal/kg brut;EN porc croissance (kcal) kcal/kg brut;EMAn coq (kcal) kcal/kg brut;EMAn poulet (kcal) kcal/kg brut;UFL 2018 par kg brut;PDI 2018 g/kg brut;BalProRu 2018 g/kg brut
Céréales;Blé;90.3000030517578;9.19999980926514;2.09999990463257;1.20000004768372;1.60000002384186;11.8000001907349;2.90000009536743;1;63.2999992370605;2.59999990463257;3880;3440;3340;2620;3030;2910;1.08000004291534;76;-30
Céréales;Blé;89.8000030517578;9.19999980926514;2.09999990463257;1.29999995231628;1.5;11.6999998092651;2.90000009536743;1;62.7999992370605;2.59999990463257;3870;3430;3330;2610;3020;2900;1.08000004291534;76;-29
Céréales;Blé;89.5;9.19999980926514;2.40000009536743;1.20000004768372;1.39999997615814;12.8999996185303;3.29999995231628;1.10000002384186;62.5999984741211;2.59999990463257;3860;3370;3270;2560;3000;2880;1.07000005245209;75;-28
Céréales;Blé;89.3000030517578;9.19999980926514;2;1.29999995231628;1.5;11.3000001907349;2.79999995231628;0.899999976158142;62.7999992370605;2.59999990463257;3850;3420;3320;2600;3020;2900;1.07000005245209;75;-29
Céréales;Blé;89;9.19999980926514;2.29999995231628;1.20000004768372;1.60000002384186;12.5;3.20000004768372;1;62.2000007629395;2.59999990463257;3830;3350;3260;2550;2990;2870;1.05999994277954;75;-28
Céréales;Blé;88.8000030517578;9.19999980926514;2.20000004768372;1.20000004768372;1.5;12.1000003814697;3.09999990463257;1;62;2.59999990463257;3830;3360;3270;2560;2980;2860;1.05999994277954;75;-28
Céréales;Blé;88.5;9.19999980926514;2.40000009536743;1.39999997615814;1.60000002384186;12.8999996185303;3.29999995231628;1.10000002384186;62.0999984741211;2.59999990463257;3820;3330;3230;2540;3000;2880;1.04999995231628;74;-27
Céréales;Blé;88.3000030517578;9.19999980926514;2.40000009536743;1.20000004768372;1.39999997615814;12.8999996185303;3.29999995231628;1.10000002384186;61.5999984741211;2.59999990463257;3810;3320;3220;2530;2960;2850;1.04999995231628;74;-27
Céréales;Blé;88;9.19999980926514;2;1.20000004768372;1.29999995231628;11.3000001907349;2.79999995231628;0.899999976158142;61.4000015258789;2.59999990463257;3800;3370;3280;2560;2950;2840;1.05999994277954;75;-27
Céréales;Blé;87.8000030517578;9.19999980926514;2.29999995231628;1.20000004768372;1.60000002384186;12.5;3.20000004768372;1;61.2000007629395;2.59999990463257;3780;3300;3210;2520;2950;2830;1.03999996185303;74;-26
Céréales;Blé;87.5;9.19999980926514;2.29999995231628;1.29999995231628;1.60000002384186;12.5;3.20000004768372;1;61;2.59999990463257;3780;3300;3200;2510;2950;2830;1.03999996185303;74;-26
Céréales;Blé;87.3000030517578;9.19999980926514;2.20000004768372;1.39999997615814;1.60000002384186;12;3;1;60.7999992370605;2.59999990463257;3770;3310;3210;2520;2950;2830;1.03999996185303;74;-26
Céréales;Blé;87;9.19999980926514;2.29999995231628;1.29999995231628;1.60000002384186;12.3999996185303;3.20000004768372;1;60.5999984741211;2.59999990463257;3760;3280;3180;2500;2930;2820;1.03999996185303;74;-26
Céréales;Blé;86.8000030517578;9.19999980926514;2.20000004768372;1.20000004768372;1.5;12;3;1;60.4000015258789;2.59999990463257;3740;3280;3190;2500;2910;2800;1.03999996185303;74;-25
Céréales;Blé;86.5;9.19999980926514;2.20000004768372;1.29999995231628;1.5;12;3;1;60.5;2.59999990463257;3740;3280;3180;2500;2930;2810;1.02999997138977;73;-25
Céréales;Blé;86.3000030517578;9.19999980926514;2.29999995231628;1.20000004768372;1.60000002384186;12.3999996185303;3.20000004768372;1;59.9000015258789;2.59999990463257;3720;3240;3150;2470;2890;2780;1.01999998092651;73;-25
Céréales;Blé;86;9.19999980926514;2.09999990463257;1.29999995231628;1.5;11.6000003814697;2.90000009536743;0.899999976158142;59.7999992370605;2.59999990463257;3720;3270;3180;2490;2900;2790;1.02999997138977;73;-25
Céréales;Blé;85.8000030517578;9.19999980926514;2.09999990463257;1.20000004768372;1.60000002384186;11.6000003814697;2.90000009536743;0.899999976158142;59.5999984741211;2.59999990463257;3700;3250;3160;2470;2880;2770;1.01999998092651;73;-24
Céréales;Blé;85.5;9.19999980926514;2.09999990463257;1.10000002384186;1.60000002384186;11.6000003814697;2.90000009536743;0.899999976158142;59.4000015258789;2.59999990463257;3680;3240;3150;2460;2870;2750;1.01999998092651;73;-24
Céréales;Blé;85.3000030517578;9.19999980926514;1.89999997615814;1.29999995231628;1.5;10.8000001907349;2.70000004768372;0.899999976158142;60.4000015258789;2.59999990463257;3680;3280;3180;2500;2920;2810;1.02999997138977;73;-24
Céréales;Blé;85;9.19999980926514;2.20000004768372;1.20000004768372;1.5;12;3;1;59;2.59999990463257;3670;3210;3120;2440;2860;2750;1.00999999046326;72;-23
Céréales;Blé;84.5;9.19999980926514;2.20000004768372;1.20000004768372;1.5;11.8999996185303;3;1;59.5999984741211;2.59999990463257;3650;3190;3100;2430;2880;2770;1.00999999046326;72;-23
Céréales;Blé;84.3000030517578;9.19999980926514;1.89999997615814;1.29999995231628;1.5;10.6999998092651;2.70000004768372;0.899999976158142;59.7999992370605;2.59999990463257;3640;3230;3140;2470;2900;2790;1.00999999046326;72;-23
Céréales;Blé;84;9.19999980926514;2;1.29999995231628;1.5;11.1000003814697;2.79999995231628;0.899999976158142;57.9000015258789;2.59999990463257;3630;3210;3110;2430;2820;2710;1.00999999046326;72;-23
Céréales;Blé;83.8000030517578;9.19999980926514;2;1.29999995231628;1.5;11.1000003814697;2.79999995231628;0.899999976158142;59.5999984741211;2.59999990463257;3620;3200;3110;2440;2890;2780;1.00999999046326;72;-22
Céréales;Blé;83.5;9.19999980926514;1.89999997615814;1.29999995231628;1.5;10.6999998092651;2.70000004768372;0.899999976158142;57;2.59999990463257;3610;3200;3110;2420;2790;2680;1.00999999046326;72;-22
Céréales;Blé;83;9.19999980926514;1.79999995231628;1.29999995231628;1.70000004768372;10.3000001907349;2.5;0.800000011920929;58.7000007629395;2.59999990463257;3580;3190;3100;2430;2850;2750;1;71;-21
Céréales;Blé;91;9.39999961853027;2.09999990463257;1.20000004768372;1.60000002384186;11.8000001907349;2.90000009536743;1;63.7999992370605;2.59999990463257;3920;3470;3370;2640;3060;2940;1.0900000333786;77;-29
Céréales;Blé;90.5;9.39999961853027;2.09999990463257;1.29999995231628;1.5;11.8000001907349;2.90000009536743;1;63.5;2.59999990463257;3910;3460;3360;2630;3050;2930;1.0900000333786;76;-28
Céréales;Blé;89.8000030517578;9.39999961853027;2.09999990463257;1.29999995231628;1.5;11.6999998092651;2.90000009536743;1;63.4000015258789;2.59999990463257;3870;3430;3330;2610;3050;2930;1.08000004291534;76;-27
Céréales;Blé;89.5;9.39999961853027;2.20000004768372;1.29999995231628;1.5;12.1000003814697;3.09999990463257;1;63;2.59999990463257;3870;3400;3300;2590;3030;2910;1.07000005245209;76;-27
Céréales;Blé;89.3000030517578;9.39999961853027;2;1.29999995231628;1.5;11.3000001907349;2.79999995231628;0.899999976158142;62.7999992370605;2.59999990463257;3850;3420;3330;2610;3020;2910;1.07000005245209;76;-27
Céréales;Blé;89;9.39999961853027;2.29999995231628;1.29999995231628;1.60000002384186;12.5;3.20000004768372;1;62.9000015258789;2.59999990463257;3840;3360;3270;2570;3030;2910;1.05999994277954;75;-26
Céréales;Blé;88.8000030517578;9.39999961853027;2.20000004768372;1.29999995231628;1.5;12.1000003814697;3.09999990463257;1;62.2000007629395;2.59999990463257;3830;3370;3270;2570;3000;2880;1.05999994277954;75;-26
Céréales;Blé;88.5;9.39999961853027;2.29999995231628;1.20000004768372;1.60000002384186;12.5;3.20000004768372;1;62.4000015258789;2.59999990463257;3820;3340;3240;2550;3000;2880;1.04999995231628;75;-26
Céréales;Blé;88.3000030517578;9.39999961853027;2.09999990463257;1.29999995231628;1.5;11.6999998092651;2.90000009536743;1;61.7999992370605;2.59999990463257;3810;3370;3270;2560;2990;2870;1.05999994277954;75;-26
Céréales;Blé;88;9.39999961853027;2.40000009536743;1.20000004768372;1.39999997615814;12.8999996185303;3.29999995231628;1.10000002384186;61.7999992370605;2.59999990463257;3800;3310;3210;2520;2980;2860;1.04999995231628;75;-25
Céréales;Blé;87.8000030517578;9.39999961853027;2.20000004768372;1.10000002384186;1.5;12.1000003814697;3.09999990463257;1;61.5999984741211;2.59999990463257;3780;3320;3230;2530;2960;2840;1.04999995231628;75;-25
Céréales;Blé;87.5;9.39999961853027;2.40000009536743;1.10000002384186;1.89999997615814;12.8000001907349;3.29999995231628;1.10000002384186;61.4000015258789;2.59999990463257;3760;3260;3170;2490;2950;2840;1.02999997138977;74;-24
Céréales;Blé;87.3000030517578;9.39999961853027;2.29999995231628;1.29999995231628;1.60000002384186;12.3999996185303;3.20000004768372;1;61.0999984741211;2.59999990463257;3770;3290;3200;2510;2960;2840;1.03999996185303;74;-24
Céréales;Blé;87;9.39999961853027;2.20000004768372;1.20000004768372;1.5;12;3;1;60.9000015258789;2.59999990463257;3760;3300;3200;2510;2940;2830;1.03999996185303;74;-24
Céréales;Blé;86.8000030517578;9.39999961853027;2.29999995231628;1.20000004768372;1.60000002384186;12.3999996185303;3.20000004768372;1;60.7000007629395;2.59999990463257;3740;3270;3170;2490;2930;2820;1.02999997138977;74;-24
Céréales;Blé;86.5;9.39999961853027;2.09999990463257;1.20000004768372;1.60000002384186;11.6000003814697;2.90000009536743;0.899999976158142;60.5999984741211;2.59999990463257;3730;3290;3190;2500;2930;2820;1.02999997138977;74;-24
Céréales;Blé;86.3000030517578;9.39999961853027;2.29999995231628;1.29999995231628;1.60000002384186;12.3999996185303;3.20000004768372;1;60.2000007629395;2.59999990463257;3730;3250;3160;2480;2920;2810;1.02999997138977;73;-23
Céréales;Blé;86;9.39999961853027;2.09999990463257;1.20000004768372;1.60000002384186;11.6000003814697;2.90000009536743;0.899999976158142;60;2.59999990463257;3710;3270;3170;2480;2910;2790;1.02999997138977;73;-23
Céréales;Blé;85.8000030517578;9.39999961853027;2.29999995231628;1.20000004768372;1.60000002384186;12.3999996185303;3.20000004768372;1;59.7000007629395;2.59999990463257;3700;3230;3130;2450;2890;2780;1.01999998092651;73;-23
Céréales;Blé;85.5;9.39999961853027;2.20000004768372;1.29999995231628;1.5;12;3;1;59.2000007629395;2.59999990463257;3700;3240;3140;2460;2880;2770;1.01999998092651;73;-22
Céréales;Blé;85.3000030517578;9.39999961853027;2.29999995231628;1.10000002384186;1.5;12.3999996185303;3.20000004768372;1;59.2999992370605;2.59999990463257;3680;3200;3110;2440;2870;2760;1.00999999046326;73;-22
Céréales;Blé;85;9.39999961853027;2.09999990463257;1.20000004768372;1.60000002384186;11.6000003814697;2.90000009536743;0.899999976158142;58.7999992370605;2.59999990463257;3670;3230;3130;2450;2860;2750;1.01999998092651;73;-22
Céréales;Blé;84.8000030517578;9.39999961853027;2.20000004768372;1.20000004768372;1.5;11.8999996185303;3;1;58.9000015258789;2.59999990463257;3660;3200;3110;2430;2860;2750;1.00999999046326;73;-22
Céréales;Blé;84.5;9.39999961853027;2.09999990463257;1.20000004768372;1.60000002384186;11.5;2.90000009536743;0.899999976158142;58.9000015258789;2.59999990463257;3650;3210;3110;2440;2860;2750;1.00999999046326;73;-21
Céréales;Blé;84.3000030517578;9.39999961853027;2;1.20000004768372;1.29999995231628;11.1000003814697;2.79999995231628;0.899999976158142;58.2999992370605;2.59999990463257;3650;3220;3130;2440;2840;2730;1.00999999046326;73;-21
Céréales;Blé;84;9.39999961853027;2;1.20000004768372;1.29999995231628;11.1000003814697;2.79999995231628;0.899999976158142;58.0999984741211;2.59999990463257;3640;3210;3120;2430;2830;2720;1.00999999046326;72;-21
Céréales;Blé;83.8000030517578;9.39999961853027;2;1.29999995231628;1.5;11.1000003814697;2.79999995231628;0.899999976158142;58.5999984741211;2.59999990463257;3630;3200;3110;2430;2860;2750;1.00999999046326;72;-21
Céréales;Blé;83.5;9.39999961853027;2;1.20000004768372;1.29999995231628;11.1000003814697;2.79999995231628;0.899999976158142;57.9000015258789;2.59999990463257;3620;3190;3100;2420;2820;2710;1;72;-21
Céréales;Blé;83.3000030517578;9.39999961853027;2;1.29999995231628;1.5;11.1000003814697;2.79999995231628;0.899999976158142;59.4000015258789;2.59999990463257;3600;3180;3090;2430;2890;2780;1;72;-20
Céréales;Blé;83;9.39999961853027;2;1.20000004768372;1.29999995231628;11.1000003814697;2.79999995231628;0.899999976158142;57.7000007629395;2.59999990463257;3600;3170;3080;2410;2810;2710;1;72;-20
Céréales;Blé;82.5;9.39999961853027;2;1.20000004768372;1.29999995231628;11.1000003814697;2.79999995231628;0.899999976158142;56.5;2.59999990463257;3580;3150;3060;2380;2770;2660;0.990000009536743;71;-19
Céréales;Blé;91;9.60000038146973;2.09999990463257;1.29999995231628;1.5;11.8000001907349;2.90000009536743;1;63.5;2.59999990463257;3930;3480;3380;2640;3060;2940;1.0900000333786;77;-27
Céréales;Blé;90.5;9.60000038146973;2.5;1.29999995231628;1.60000002384186;13.3999996185303;3.40000009536743;1.10000002384186;64.5;2.59999990463257;3910;3390;3300;2600;3100;2980;1.07000005245209;76;-26
Céréales;Blé;90;9.60000038146973;2.59999990463257;1.29999995231628;1.5;13.6999998092651;3.59999990463257;1.10000002384186;63.4000015258789;2.59999990463257;3890;3360;3260;2570;3060;2940;1.07000005245209;76;-26
Céréales;Blé;89.8000030517578;9.60000038146973;2.09999990463257;1.29999995231628;1.5;11.6999998092651;2.90000009536743;1;62.5;2.59999990463257;3880;3430;3330;2600;3020;2900;1.08000004291534;76;-26
Céréales;Blé;89.5;9.60000038146973;2;1.20000004768372;1.29999995231628;11.3000001907349;2.79999995231628;0.899999976158142;63.5;2.59999990463257;3870;3440;3340;2620;3050;2930;1.08000004291534;76;-26
Céréales;Blé;89.3000030517578;9.60000038146973;2;1.29999995231628;1.5;11.3000001907349;2.79999995231628;0.899999976158142;63;2.59999990463257;3860;3430;3330;2610;3040;2920;1.07000005245209;76;-25
Céréales;Blé;89;9.60000038146973;2.20000004768372;1.29999995231628;1.5;12.1000003814697;3.09999990463257;1;62.5;2.59999990463257;3850;3380;3290;2580;3020;2900;1.07000005245209;76;-25
Céréales;Blé;88.8000030517578;9.60000038146973;2.29999995231628;1.20000004768372;1.60000002384186;12.5;3.20000004768372;1;62.7000007629395;2.59999990463257;3830;3350;3250;2550;3020;2900;1.05999994277954;76;-24
Céréales;Blé;88.5;9.60000038146973;2.40000009536743;1.20000004768372;1.39999997615814;12.8999996185303;3.29999995231628;1.10000002384186;61.9000015258789;2.59999990463257;3830;3330;3230;2540;2990;2870;1.04999995231628;75;-24
Céréales;Blé;88.3000030517578;9.60000038146973;2.09999990463257;1.20000004768372;1.60000002384186;11.6999998092651;2.90000009536743;1;61.7999992370605;2.59999990463257;3810;3360;3260;2550;2980;2870;1.05999994277954;75;-24
Céréales;Blé;88;9.60000038146973;2.29999995231628;1.20000004768372;1.60000002384186;12.5;3.20000004768372;1;61.5999984741211;2.59999990463257;3800;3320;3220;2530;2980;2860;1.04999995231628;75;-24
Céréales;Blé;87.8000030517578;9.60000038146973;2.20000004768372;1.10000002384186;1.5;12.1000003814697;3.09999990463257;1;61.4000015258789;2.59999990463257;3790;3320;3230;2530;2960;2840;1.04999995231628;75;-24
Céréales;Blé;87.5;9.60000038146973;2.20000004768372;1.29999995231628;1.5;12.1000003814697;3;1;61.2000007629395;2.59999990463257;3790;3320;3230;2530;2970;2850;1.04999995231628;75;-23
Céréales;Blé;87.3000030517578;9.60000038146973;2.20000004768372;1.20000004768372;1.5;12;3;1;60.9000015258789;2.59999990463257;3770;3310;3210;2510;2950;2830;1.03999996185303;75;-23
Céréales;Blé;87;9.60000038146973;2.20000004768372;1.10000002384186;1.5;12;3;1;60.7000007629395;2.59999990463257;3750;3290;3200;2500;2930;2820;1.03999996185303;75;-23
Céréales;Blé;86.8000030517578;9.60000038146973;2.20000004768372;1.20000004768372;1.5;12;3;1;60.5;2.59999990463257;3750;3290;3190;2500;2930;2820;1.03999996185303;74;-22
Céréales;Blé;86.5;9.60000038146973;2.20000004768372;1.20000004768372;1.5;12;3;1;60.4000015258789;2.59999990463257;3740;3280;3180;2490;2930;2810;1.02999997138977;74;-22
Céréales;Blé;86.3000030517578;9.60000038146973;2.29999995231628;1.29999995231628;1.60000002384186;12.3999996185303;3.20000004768372;1;60;2.59999990463257;3730;3250;3160;2470;2920;2810;1.02999997138977;74;-22
Céréales;Blé;86;9.60000038146973;2.20000004768372;1.29999995231628;1.5;12;3;1;60;2.59999990463257;3720;3260;3170;2480;2920;2810;1.02999997138977;74;-21
Céréales;Blé;85.8000030517578;9.60000038146973;2.29999995231628;1.20000004768372;1.60000002384186;12.3999996185303;3.20000004768372;1;60;2.59999990463257;3700;3230;3130;2460;2910;2800;1.01999998092651;74;-21
Céréales;Blé;85.5;9.60000038146973;2.40000009536743;1.20000004768372;1.39999997615814;12.8000001907349;3.29999995231628;1;60.0999984741211;2.59999990463257;3700;3210;3120;2450;2920;2800;1.01999998092651;73;-21
Céréales;Blé;85.3000030517578;9.60000038146973;2.20000004768372;1.20000004768372;1.5;12;3;1;59.0999984741211;2.59999990463257;3690;3230;3130;2450;2880;2770;1.01999998092651;73;-21
Céréales;Blé;85;9.60000038146973;2.40000009536743;1.20000004768372;1.39999997615814;12.8000001907349;3.29999995231628;1;58.9000015258789;2.59999990463257;3680;3190;3090;2420;2870;2760;1.00999999046326;73;-20
Céréales;Blé;84.8000030517578;9.60000038146973;1.89999997615814;1.29999995231628;1.5;10.8000001907349;2.70000004768372;0.899999976158142;59.2999992370605;2.59999990463257;3670;3260;3160;2470;2890;2780;1.01999998092651;73;-20
Céréales;Blé;84.5;9.60000038146973;2.09999990463257;1.20000004768372;1.60000002384186;11.5;2.90000009536743;0.899999976158142;58.7000007629395;2.59999990463257;3650;3210;3110;2440;2860;2750;1.00999999046326;73;-20
Céréales;Blé;84.3000030517578;9.60000038146973;1.89999997615814;1.29999995231628;1.5;10.6999998092651;2.70000004768372;0.899999976158142;59.2999992370605;2.59999990463257;3650;3240;3150;2460;2890;2780;1.01999998092651;73;-20
Céréales;Blé;84;9.60000038146973;2.09999990463257;1.10000002384186;1.60000002384186;11.5;2.90000009536743;0.899999976158142;58.5;2.59999990463257;3620;3180;3090;2420;2850;2730;1;73;-19
Céréales;Blé;90.8000030517578;9.80000019073486;2.09999990463257;1.20000004768372;1.60000002384186;11.8000001907349;2.90000009536743;1;63.2999992370605;2.59999990463257;3910;3470;3360;2630;3050;2930;1.0900000333786;77;-25
Céréales;Blé;90.5;9.80000019073486;2.09999990463257;1.29999995231628;1.5;11.8000001907349;2.90000009536743;1;62.5999984741211;2.59999990463257;3910;3460;3360;2620;3030;2910;1.0900000333786;77;-25
Céréales;Blé;90.3000030517578;9.80000019073486;2.09999990463257;1.29999995231628;1.5;11.8000001907349;2.90000009536743;1;62.7999992370605;2.59999990463257;3900;3450;3350;2620;3040;2920;1.08000004291534;77;-25
Céréales;Blé;90;9.80000019073486;2.40000009536743;1.29999995231628;1.70000004768372;12.8999996185303;3.29999995231628;1.10000002384186;63.5999984741211;2.59999990463257;3880;3390;3290;2590;3070;2950;1.07000005245209;77;-24
Céréales;Blé;89.8000030517578;9.80000019073486;2.09999990463257;1.29999995231628;1.5;11.6999998092651;2.90000009536743;1;62.4000015258789;2.59999990463257;3880;3430;3330;2600;3020;2910;1.08000004291534;77;-24
Céréales;Blé;89.5;9.80000019073486;2.09999990463257;1.29999995231628;1.5;11.6999998092651;2.90000009536743;1;63.0999984741211;2.59999990463257;3870;3420;3320;2600;3050;2930;1.08000004291534;77;-24
Céréales;Blé;89.3000030517578;9.80000019073486;2.29999995231628;1.20000004768372;1.60000002384186;12.5;3.20000004768372;1;62.7999992370605;2.59999990463257;3850;3370;3270;2570;3030;2910;1.05999994277954;76;-23
Céréales;Blé;89;9.80000019073486;2.20000004768372;1.29999995231628;1.5;12.1000003814697;3.09999990463257;1;62.5;2.59999990463257;3850;3390;3290;2580;3030;2910;1.07000005245209;76;-23
Céréales;Blé;88.8000030517578;9.80000019073486;2.20000004768372;1.20000004768372;1.5;12.1000003814697;3.09999990463257;1;61.5;2.59999990463257;3830;3370;3270;2560;2980;2860;1.05999994277954;76;-23
